SK_ID_CURR,TARGET
258974,0.00975418
258979,0.07266403
258989,0.04603396
258997,0.02730101
259001,0.08786469
259013,0.25812727
259018,0.05609387
259020,0.35909986
259031,0.08796422
259044,0.10016644
259050,0.17540656
259064,0.04553830
259078,0.07789300
259088,0.26916854
259124,0.01306280
259125,0.05102848
259135,0.06981478
259137,0.10518685
259146,0.03746866
259148,0.20328587
259168,0.06973653
259178,0.03107827
259194,0.03129799
259198,0.02074796
259204,0.01955906
259209,0.01628058
259223,0.01749261
259228,0.05108574
259234,0.35947083
259237,0.02185981
259246,0.04732473
259247,0.00959942
259249,0.08282452
259264,0.02437302
259274,0.04145650
259281,0.09546854
259283,0.04969860
259284,0.06202232
259285,0.03419778
259286,0.00992975
259291,0.07553450
259304,0.02460524
259309,0.02384558
259322,0.02849785
259323,0.31531964
259331,0.05964713
259339,0.02217128
259344,0.02248932
259350,0.07890598
259353,0.05284288
259356,0.02737352
259365,0.14489190
259377,0.10703815
259397,0.02098300
259403,0.09385215
259411,0.01463660
259415,0.03389898
259420,0.09639623
259423,0.08237582
259424,0.03248969
259431,0.02292458
259434,0.03323309
259438,0.05311073
259439,0.03741418
259441,0.00827660
259452,0.01801777
259460,0.02860113
259471,0.03357154
259483,0.10394776
259494,0.02651052
259496,0.03533588
259500,0.10489704
259512,0.02718527
259526,0.03076099
259528,0.07051610
259548,0.01258610
259568,0.05683693
259593,0.09538394
259603,0.04361585
259611,0.01252978
259620,0.09431495
259621,0.20649031
259623,0.12176362
259633,0.03141359
259648,0.01716184
259678,0.02583853
259691,0.01815342
259693,0.01886771
259708,0.14794508
259720,0.04699955
259734,0.01799283
259741,0.09837324
259749,0.02698021
259750,0.01339770
259752,0.00984642
259755,0.03084092
259759,0.05380893
259776,0.03938313
259779,0.02767234
259790,0.14765367
259797,0.02158595
259799,0.04156302
259804,0.05519525
259807,0.06605440
259810,0.12001350
259811,0.17791898
259822,0.01598837
259833,0.01337870
259838,0.01253666
259844,0.14568931
259846,0.12900099
259848,0.03193015
259861,0.06086976
259867,0.01724977
259876,0.04695888
259880,0.01809911
259897,0.07753834
259908,0.13751553
259912,0.01142791
259920,0.04062973
259922,0.01948657
259928,0.04984268
259932,0.00422425
259946,0.00624554
259962,0.07548740
259982,0.02572454
259985,0.01682360
259994,0.08252335
259996,0.13914313
260000,0.05588299
260007,0.32725330
260018,0.10259418
260021,0.11436050
260038,0.02053886
260051,0.08793566
260052,0.03053124
260070,0.02703879
260074,0.04124908
260080,0.05217703
260092,0.02898634
260097,0.00714443
260101,0.01479638
260108,0.02326993
260117,0.05608507
260129,0.01911747
260142,0.02763331
260145,0.02130274
260146,0.08800169
260147,0.08131332
260148,0.30480907
260153,0.02241249
260156,0.02843658
260171,0.03311464
260202,0.00677780
260221,0.04289969
260222,0.07436507
260226,0.09876186
260227,0.06858031
260247,0.03107105
260251,0.02023385
260261,0.00719792
260264,0.02696352
260266,0.02357429
260268,0.04545523
260289,0.02297177
260301,0.04970304
260316,0.05708307
260348,0.04694198
260359,0.12904070
260364,0.11487507
260391,0.07729843
260422,0.08484586
260435,0.03304264
260438,0.15332512
260446,0.01320762
260447,0.17171183
260458,0.05423007
260461,0.14210698
260469,0.05025447
260471,0.06733455
260482,0.28667323
260484,0.02831803
260487,0.12851269
260489,0.04059264
260500,0.13153760
260508,0.01790947
260509,0.09054494
260512,0.10094196
260525,0.02670088
260530,0.09988988
260533,0.04024181
260538,0.17466873
260541,0.22421537
260546,0.04613571
260551,0.00847547
260556,0.07445774
260561,0.01689914
260566,0.01362131
260572,0.03867685
260579,0.10018324
260582,0.21918926
260583,0.05131713
260584,0.08388667
260586,0.05971560
260589,0.06071386
260608,0.09145866
260632,0.01050939
260634,0.03182821
260635,0.15541235
260645,0.03656827
260659,0.04437749
260665,0.09886864
260673,0.06939510
260675,0.29708192
260676,0.03476295
260700,0.11722539
260721,0.26283096
260723,0.11879205
260732,0.00932669
260738,0.01409530
260748,0.05188740
260782,0.09519208
260806,0.01727885
260820,0.07104422
260825,0.09015575
260830,0.01987707
260844,0.05746572
260858,0.03855044
260860,0.05240834
260863,0.08495689
260867,0.01198934
260875,0.03328183
260877,0.15958409
260902,0.16494678
260910,0.04400728
260913,0.04416250
260923,0.05139046
260926,0.18752445
260936,0.03913802
260937,0.34580041
260948,0.08935633
260949,0.07503792
260959,0.04592990
260962,0.30196176
260986,0.07763606
260988,0.03136710
260992,0.11098838
260997,0.03413430
261007,0.10579785
261031,0.01924359
261039,0.10917536
261044,0.02944383
261055,0.05006088
261058,0.06022196
261069,0.03056626
261079,0.06601446
261084,0.00790943
261097,0.15716223
261101,0.02307029
261111,0.16938459
261115,0.03426178
261116,0.20135240
261121,0.01221830
261124,0.09689186
261126,0.03998113
261132,0.01715771
261161,0.00964059
261162,0.03445189
261175,0.03107545
261187,0.04894131
261191,0.04865171
261195,0.01177774
261197,0.13183323
261204,0.04424592
261231,0.01659201
261248,0.02576747
261263,0.02097984
261268,0.18238644
261273,0.18492130
261274,0.01798625
261277,0.15647997
261283,0.03238688
261293,0.09187338
261302,0.32735231
261309,0.03131298
261318,0.03027292
261340,0.16776530
261346,0.01664134
261355,0.03063511
261357,0.03721694
261365,0.04004487
261366,0.18203795
261376,0.03110342
261380,0.08586432
261385,0.54044936
261403,0.04387880
261416,0.15935664
261424,0.17910578
261425,0.03785094
261431,0.01044489
261433,0.01739841
261435,0.04936486
261440,0.03838896
261450,0.00821932
261456,0.17277981
261464,0.22935201
261465,0.05167397
261473,0.01553695
261475,0.06843816
261476,0.10281835
261480,0.01247966
261481,0.02302233
261495,0.03064939
261500,0.03376105
261506,0.04005457
261544,0.00956425
261551,0.01315763
261566,0.12486208
261573,0.18614027
261587,0.02882297
261592,0.02692810
261594,0.00843753
261626,0.01817445
261635,0.01876662
261649,0.01260336
261653,0.03288089
261660,0.12835425
261668,0.05203449
261669,0.03954415
261676,0.02239102
261688,0.02349418
261691,0.05707391
261699,0.02418887
261704,0.17853035
261718,0.22783634
261719,0.02693337
261735,0.05536461
261742,0.01136998
261746,0.18426974
261749,0.06337469
261759,0.09334527
261763,0.03324497
261772,0.02168731
261795,0.05454404
261798,0.03489009
261804,0.01383642
261806,0.02679974
261813,0.15565845
261814,0.04392009
261827,0.01039804
261835,0.01269200
261839,0.13025799
261840,0.06629028
261845,0.01541606
261846,0.01076962
261850,0.02006692
261853,0.02185076
261870,0.13527235
261871,0.01806539
261883,0.17922969
261885,0.04253556
261888,0.12280799
261892,0.01185695
261895,0.03148898
261906,0.01881166
261912,0.30192310
261918,0.01086707
261926,0.03204367
261930,0.00743930
261947,0.02944170
261956,0.04392815
261958,0.06154209
261960,0.08680534
261961,0.34287640
261965,0.03262657
261967,0.36104538
261968,0.01057165
261974,0.07349255
261980,0.09366211
261981,0.07649158
261983,0.02864045
261992,0.06953608
261998,0.08902995
262002,0.04269916
262006,0.04457017
262014,0.01237797
262017,0.02250861
262021,0.30167794
262038,0.09188329
262040,0.02379690
262043,0.02574857
262052,0.06108410
262054,0.02400742
262056,0.03415820
262058,0.01716420
262062,0.26586845
262065,0.12446680
262067,0.03360974
262070,0.08797259
262078,0.01987162
262084,0.04419026
262091,0.59339522
262092,0.06916020
262112,0.04264639
262114,0.01395593
262132,0.03320443
262140,0.37486687
262152,0.34974282
262159,0.02868469
262172,0.07640748
262180,0.03928176
262181,0.04192335
262188,0.53765158
262202,0.01778880
262206,0.02256484
262213,0.08194633
262227,0.10904906
262239,0.02915834
262243,0.03100135
262246,0.01603168
262251,0.03829000
262269,0.00411535
262272,0.07321570
262276,0.10171727
262277,0.06401757
262278,0.09103053
262281,0.00761288
262298,0.05075145
262308,0.00884035
262316,0.01558849
262320,0.00541698
262321,0.25737063
262337,0.14147525
262354,0.19036402
262362,0.03342096
262364,0.03059697
262365,0.02778010
262372,0.05743473
262373,0.05458163
262380,0.03850966
262392,0.07077764
262399,0.04011776
262407,0.20463323
262418,0.12101908
262429,0.08449077
262430,0.00695978
262446,0.12845071
262455,0.00738036
262459,0.03857789
262475,0.03095129
262478,0.26130364
262492,0.03013111
262520,0.03803421
262535,0.11493024
262537,0.01342272
262538,0.05196883
262541,0.00759040
262554,0.34547036
262559,0.02457368
262561,0.05433621
262562,0.02300841
262575,0.30312900
262576,0.04103717
262579,0.02077549
262581,0.25561068
262590,0.05185247
262599,0.03218947
262607,0.03786638
262608,0.03042236
262613,0.02691869
262620,0.10409018
262621,0.43512289
262622,0.01425397
262623,0.25286945
262629,0.01584963
262633,0.06241408
262650,0.02732232
262655,0.06552803
262659,0.10275753
262660,0.10231682
262663,0.06538901
262665,0.08056827
262666,0.02855364
262679,0.03398497
262681,0.16391106
262702,0.03608060
262705,0.03905492
262716,0.06715855
262725,0.27317502
262732,0.02252344
262743,0.02216512
262749,0.04075610
262752,0.16252941
262756,0.04757689
262758,0.11251320
262772,0.11466162
262784,0.07314919
262791,0.01975218
262793,0.12173564
262802,0.23210658
262814,0.25960507
262817,0.02543186
262820,0.01592806
262827,0.06195670
262832,0.04075740
262845,0.01985018
262847,0.02219785
262859,0.07521147
262862,0.28040171
262864,0.06690566
262865,0.12689177
262887,0.00752823
262914,0.02189605
262939,0.02692211
262943,0.15271599
262958,0.10584748
262963,0.07531235
262970,0.04935815
262979,0.20507059
262986,0.03624282
263004,0.03399745
263015,0.01372654
263016,0.02586367
263028,0.03754288
263029,0.22147337
263031,0.03187648
263044,0.07115005
263046,0.05789673
263056,0.09764725
263059,0.03988293
263061,0.19186589
263077,0.05086289
263087,0.03475839
263105,0.08546559
263116,0.11867316
263120,0.03844591
263127,0.42659421
263137,0.18611757
263166,0.02736159
263175,0.08399943
263184,0.08045262
263185,0.03858258
263205,0.06118985
263208,0.02388924
263210,0.27369888
263220,0.07115794
263224,0.16934253
263228,0.03500612
263240,0.02383123
263243,0.11113051
263288,0.04234990
263290,0.07276508
263306,0.01555439
263312,0.02088512
263319,0.03363284
263326,0.01452169
263331,0.02350926
263339,0.10576872
263347,0.04076733
263353,0.05304605
263355,0.07601734
263368,0.07964809
263408,0.01737184
263414,0.04956218
263421,0.03337309
263440,0.01880701
263458,0.02704702
263460,0.07575650
263475,0.04545277
263477,0.03821295
263479,0.10588773
263489,0.14333030
263492,0.15702952
263493,0.04272179
263498,0.05284545
263510,0.05028267
263513,0.05427511
263514,0.01732688
263517,0.17436958
263518,0.01347340
263548,0.02598897
263561,0.06479582
263564,0.02688438
263565,0.10472451
263576,0.00948734
263580,0.11999601
263582,0.01316398
263584,0.01056756
263593,0.21412760
263594,0.06432257
263598,0.03947464
263602,0.10593470
263611,0.02900993
263640,0.25575894
263642,0.04675204
263643,0.04869816
263646,0.05154743
263658,0.04768754
263664,0.02117684
263683,0.01004413
263703,0.07166718
263705,0.04732576
263709,0.01032854
263715,0.00867787
263728,0.04325592
263732,0.07972688
263735,0.06862898
263748,0.12359236
263750,0.01663676
263751,0.09504305
263759,0.06200164
263763,0.02375575
263765,0.01183791
263780,0.01990256
263783,0.03964891
263786,0.11453236
263794,0.03269777
263799,0.01637556
263802,0.08509437
263803,0.04961754
263820,0.11845830
263846,0.11882694
263857,0.01761236
263858,0.01265734
263860,0.07818803
263864,0.07928725
263870,0.01675024
263879,0.03215616
263881,0.02092261
263882,0.01628768
263895,0.03618810
263909,0.38595163
263918,0.09384451
263940,0.07212325
263945,0.01409788
263946,0.08680414
263947,0.05179960
263948,0.02544114
263962,0.12691698
263972,0.18901231
263974,0.01039950
263981,0.01875003
263984,0.09524567
263992,0.35542711
264001,0.02622234
264007,0.14210139
264010,0.00857655
264011,0.24609835
264015,0.00916088
264023,0.07028125
264030,0.04352152
264033,0.01958947
264037,0.02775715
264043,0.04213371
264044,0.02800643
264045,0.20619432
264050,0.01479080
264055,0.03863511
264059,0.01364294
264060,0.21165191
264062,0.05167088
264069,0.05136073
264077,0.03380428
264078,0.02278455
264087,0.03132337
264094,0.10429989
264095,0.13522424
264112,0.03561123
264113,0.18927678
264131,0.01473253
264145,0.01174319
264148,0.02601606
264157,0.13730801
264161,0.03008938
264173,0.14789059
264188,0.01600850
264195,0.09584049
264198,0.10379667
264199,0.01961067
264207,0.04478160
264209,0.02301007
264226,0.01500993
264227,0.07161468
264243,0.17284208
264246,0.36222604
264252,0.02813504
264254,0.10815081
264259,0.03156276
264274,0.02213756
264280,0.35231544
264285,0.02996797
264299,0.04592192
264331,0.01262572
264334,0.01339312
264338,0.02855800
264341,0.01057036
264344,0.12245119
264347,0.18100301
264350,0.09837785
264360,0.01407488
264365,0.04224347
264367,0.01577131
264378,0.15565732
264381,0.10992958
264397,0.03519642
264401,0.10373151
264405,0.03048057
264417,0.13001693
264422,0.03238803
264423,0.07618555
264424,0.01678534
264436,0.23060889
264441,0.02023970
264451,0.03454648
264453,0.01903093
264457,0.02413921
264460,0.04797369
264464,0.05070722
264469,0.06330609
264485,0.01552288
264491,0.03628448
264505,0.05615175
264535,0.09586146
264538,0.12260775
264541,0.01803940
264544,0.00951799
264545,0.11478531
264549,0.07889697
264557,0.10773576
264563,0.14236939
264569,0.01220269
264574,0.13312940
264587,0.05414751
264608,0.02719184
264610,0.22433655
264621,0.02109513
264627,0.06781100
264642,0.08989124
264644,0.00998428
264655,0.05067658
264660,0.02237490
264667,0.13318756
264691,0.08708441
264694,0.07535824
264695,0.01656562
264700,0.02961017
264709,0.00988284
264712,0.03370732
264714,0.02379654
264722,0.04327041
264728,0.02828747
264742,0.05179549
264744,0.05357823
264748,0.02735434
264760,0.05138587
264763,0.22714879
264771,0.03845181
264773,0.04238121
264782,0.21232692
264786,0.07459440
264787,0.04487692
264809,0.03442787
264811,0.02110949
264822,0.03801207
264823,0.09875381
264831,0.03349253
264834,0.14592987
264841,0.03920856
264848,0.05540014
264849,0.23720668
264863,0.26388638
264867,0.06773406
264874,0.15104275
264875,0.02396869
264877,0.05358710
264897,0.19228075
264900,0.21806319
264906,0.02729495
264909,0.07691940
264913,0.01241242
264922,0.02901471
264924,0.02558138
264927,0.09924021
264935,0.03558492
264938,0.56433119
264968,0.03406351
264975,0.08402157
264979,0.01432212
264989,0.07401559
265001,0.09857904
265009,0.08824412
265014,0.04293296
265016,0.04165347
265027,0.26638368
265049,0.02434412
265061,0.18546801
265062,0.02121629
265068,0.02226330
265072,0.05717438
265100,0.05679964
265105,0.02153279
265106,0.05210035
265110,0.02536571
265123,0.05253184
265126,0.19810691
265131,0.06829712
265134,0.02759060
265144,0.03163003
265146,0.24408649
265154,0.06776131
265164,0.03548190
265170,0.04305347
265172,0.01284344
265173,0.02124783
265178,0.06004484
265187,0.12357714
265191,0.07923610
265194,0.39344756
265216,0.02228043
265228,0.01939208
265231,0.01493971
265232,0.02203410
265233,0.03485719
265242,0.06557346
265243,0.03138664
265246,0.02039123
265259,0.15870593
265265,0.48106162
265266,0.01200530
265268,0.15496835
265280,0.02811381
265287,0.00983857
265297,0.02969230
265298,0.11765047
265300,0.04576288
265301,0.03584514
265305,0.16503953
265307,0.03796215
265314,0.04353216
265320,0.02805626
265331,0.10482219
265333,0.07182670
265336,0.01950435
265337,0.05538537
265344,0.04473803
265346,0.00582378
265371,0.02427740
265380,0.07942630
265386,0.02497328
265389,0.03798930
265409,0.16898410
265414,0.04306253
265415,0.02500390
265419,0.01467360
265422,0.02252493
265457,0.05210013
265461,0.07167007
265463,0.10233693
265468,0.22198259
265474,0.09805471
265478,0.02567662
265480,0.28441223
265488,0.07377318
265493,0.05627627
265510,0.07780995
265519,0.13137692
265521,0.19526855
265529,0.02289895
265533,0.10210667
265577,0.02635485
265591,0.02730715
265596,0.21860211
265607,0.01830423
265618,0.05550349
265619,0.01769198
265620,0.01634512
265628,0.17238128
265661,0.02970938
265669,0.02895262
265680,0.05348184
265707,0.18017795
265714,0.06005668
265716,0.00778120
265717,0.30929313
265718,0.05242755
265723,0.07630782
265730,0.05782590
265732,0.01860247
265744,0.18610171
265751,0.11062522
265760,0.10202946
265777,0.07024314
265783,0.09190458
265791,0.08134443
265792,0.03493686
265797,0.06727618
265798,0.01865479
265806,0.04048612
265815,0.04123320
265816,0.12469738
265821,0.01832620
265833,0.00689230
265854,0.01636315
265856,0.06693685
265858,0.01253181
265862,0.24504665
265863,0.05639156
265879,0.06032088
265881,0.01736963
265894,0.05839847
265895,0.72103801
265896,0.03579803
265898,0.03328238
265900,0.07683477
265907,0.01253188
265910,0.10443866
265917,0.03327864
265941,0.09264237
265955,0.02787989
265957,0.11134327
265961,0.03228275
265966,0.01993051
265969,0.13073021
265974,0.15607332
265976,0.01971016
265979,0.18411451
265985,0.08199682
265988,0.03815554
265990,0.08734264
265991,0.06238368
265993,0.04257866
265995,0.28615236
266009,0.09906856
266010,0.03103840
266014,0.12424510
266020,0.10560506
266022,0.10994735
266029,0.10887758
266045,0.02310904
266057,0.23013746
266060,0.16549794
266065,0.03001701
266071,0.02245245
266072,0.01888130
266074,0.01638890
266076,0.03240440
266089,0.03024840
266091,0.03634855
266097,0.06261909
266099,0.05943794
266106,0.14627629
266117,0.05656059
266120,0.12393876
266129,0.04672211
266132,0.06042042
266139,0.20945625
266140,0.10138475
266141,0.03680275
266146,0.16888274
266149,0.01532083
266159,0.02851395
266165,0.01028788
266171,0.18949367
266173,0.03168378
266177,0.12223497
266179,0.05004687
266186,0.01819511
266210,0.15004176
266227,0.03248262
266266,0.03661937
266291,0.03172831
266319,0.13015078
266321,0.02690107
266323,0.01549572
266329,0.02999446
266331,0.04015428
266333,0.23947043
266334,0.06125438
266338,0.04843537
266340,0.11232032
266344,0.11727484
266354,0.01838951
266359,0.04920062
266362,0.05827829
266364,0.02626053
266365,0.06516644
266379,0.03369764
266380,0.08535708
266387,0.01058525
266393,0.04085947
266396,0.01780122
266406,0.01269315
266418,0.11411302
266424,0.02438947
266440,0.05056252
266442,0.01960150
266444,0.08171742
266453,0.12170679
266455,0.05803266
266461,0.04763808
266462,0.01694493
266465,0.03771991
266466,0.07450798
266468,0.23339264
266471,0.07561357
266479,0.01970428
266499,0.19447269
266536,0.11494259
266543,0.05332054
266544,0.06616737
266556,0.04397796
266561,0.03192842
266573,0.08417812
266578,0.07547602
266590,0.24146077
266596,0.11582755
266624,0.13905047
266629,0.03103870
266635,0.01118823
266644,0.00840385
266650,0.04133434
266659,0.05469696
266666,0.01774449
266668,0.03190057
266674,0.15876796
266680,0.07772766
266686,0.23149085
266714,0.05679258
266730,0.03468359
266734,0.09251754
266740,0.18493319
266745,0.02855120
266749,0.05999680
266750,0.02170958
266751,0.03820164
266752,0.08026791
266753,0.02863991
266759,0.08900570
266763,0.04276249
266766,0.01698391
266783,0.03047002
266805,0.01223949
266812,0.01732134
266813,0.10906870
266816,0.05104722
266819,0.05721545
266820,0.30453261
266833,0.03314204
266842,0.06696383
266847,0.04441036
266848,0.01455769
266865,0.21251000
266867,0.10813770
266874,0.04603029
266885,0.05755545
266888,0.00920091
266890,0.25127388
266932,0.05500028
266941,0.10958424
266942,0.03577476
266948,0.01700264
266959,0.01153947
266977,0.01225981
266983,0.04700255
266984,0.06229830
266999,0.11520499
267000,0.13251752
267023,0.20564472
267031,0.05877866
267035,0.02319761
267046,0.02712839
267050,0.04487429
267058,0.02702276
267070,0.06677464
267079,0.09563330
267080,0.04548877
267093,0.13093026
267094,0.04266232
267102,0.02622584
267107,0.02697185
267108,0.03413327
267113,0.01955286
267127,0.04566235
267136,0.05613872
267143,0.01149723
267155,0.14969894
267180,0.01171959
267182,0.02784404
267184,0.02352875
267192,0.05716549
267195,0.14296715
267220,0.03554462
267228,0.01221407
267237,0.12562610
267241,0.09408807
267242,0.23084471
267247,0.07320546
267259,0.11145160
267260,0.21670036
267265,0.08093462
267269,0.22418207
267272,0.04770981
267275,0.04458745
267282,0.27903498
267284,0.28197758
267294,0.04038639
267298,0.01763382
267304,0.11310754
267316,0.15600597
267324,0.03099137
267327,0.03170867
267333,0.01251837
267338,0.03560549
267341,0.04715954
267342,0.02106256
267344,0.08647240
267345,0.15449486
267347,0.00829857
267361,0.12830323
267374,0.05465372
267379,0.05426825
267380,0.01699843
267382,0.03877412
267394,0.05086169
267403,0.12263395
267405,0.09073606
267412,0.02749230
267421,0.24767202
267437,0.03144927
267438,0.01953839
267443,0.01038537
267446,0.03233303
267460,0.19709248
267466,0.13612518
267469,0.02060826
267474,0.05112329
267488,0.02789807
267490,0.01639812
267496,0.10382002
267499,0.09570964
267501,0.05730986
267518,0.10699469
267522,0.28434393
267524,0.03989155
267532,0.04608333
267535,0.30581718
267547,0.02724199
267550,0.02140275
267559,0.10721735
267581,0.07521281
267586,0.07084237
267588,0.20428684
267592,0.02149817
267597,0.02678708
267600,0.01035240
267608,0.01604963
267620,0.04185253
267625,0.09655320
267628,0.08894347
267633,0.05961327
267639,0.05866498
267649,0.12355517
267659,0.07108999
267662,0.06583164
267671,0.06119182
267672,0.00996894
267677,0.03322165
267679,0.15730915
267682,0.03042490
267687,0.10032598
267689,0.01871709
267690,0.02584093
267707,0.08414889
267709,0.01580246
267716,0.01868821
267738,0.03533712
267744,0.03965143
267752,0.02120008
267754,0.13962105
267755,0.25534604
267757,0.03412733
267758,0.09621318
267767,0.22608807
267771,0.01553366
267808,0.10375408
267815,0.13096618
267833,0.08096276
267841,0.04106567
267843,0.05081136
267847,0.04812772
267857,0.01421385
267869,0.17572546
267881,0.33447681
267887,0.03957729
267890,0.01560203
267892,0.28932306
267895,0.05994134
267899,0.03907225
267906,0.03317831
267912,0.05792541
267917,0.09938195
267927,0.01236903
267930,0.01579852
267934,0.03271989
267950,0.01062285
267965,0.09385653
267966,0.03348773
267976,0.01466861
267998,0.02191357
267999,0.01692689
268012,0.04364315
268013,0.10867942
268014,0.01908922
268020,0.02998143
268028,0.23154206
268032,0.03523256
268039,0.01766213
268041,0.04470901
268046,0.02615053
268059,0.05099926
268064,0.09266128
268066,0.02249098
268073,0.46186478
268077,0.01154778
268085,0.02417446
268090,0.14622899
268109,0.08337956
268139,0.12117167
268151,0.08841563
268153,0.03955645
268155,0.09230189
268163,0.02525050
268166,0.00772389
268185,0.01270999
268189,0.02369738
268190,0.02999735
268192,0.05892038
268211,0.07805589
268213,0.03395949
268214,0.02669593
268220,0.04432335
268225,0.04707051
268227,0.11898289
268230,0.02769281
268247,0.27531537
268250,0.07012444
268268,0.09284298
268269,0.02630342
268271,0.08047123
268274,0.08389738
268280,0.22040740
268291,0.12113425
268299,0.01695798
268301,0.06869150
268306,0.02601086
268307,0.10137354
268310,0.01904119
268317,0.16981280
268328,0.01564874
268329,0.00517584
268337,0.05990471
268338,0.01459642
268357,0.01007736
268363,0.04531136
268373,0.01744331
268380,0.15109506
268386,0.06474229
268394,0.01244208
268407,0.01143080
268411,0.05589859
268417,0.02260937
268421,0.15934152
268422,0.04682466
268426,0.10939894
268427,0.04243539
268439,0.15836351
268445,0.02722233
268446,0.03170127
268459,0.06813516
268465,0.17784442
268466,0.05435465
268495,0.01015066
268497,0.12561126
268504,0.12522236
268508,0.13091647
268513,0.17518095
268525,0.02289723
268545,0.05662605
268546,0.02186625
268550,0.01444026
268568,0.02648494
268570,0.21827060
268590,0.02805511
268591,0.13594309
268602,0.03937347
268609,0.05617133
268616,0.02744751
268623,0.09299696
268645,0.17961680
268652,0.14503872
268668,0.06656325
268685,0.00979577
268707,0.01469129
268711,0.11158637
268714,0.02871821
268736,0.02445644
268746,0.36120830
268747,0.02376033
268749,0.09063604
268760,0.11489453
268761,0.00509788
268764,0.18135734
268781,0.01998490
268790,0.11329591
268799,0.01097363
268809,0.03424080
268814,0.04471518
268817,0.01522070
268822,0.00475001
268827,0.08689318
268828,0.01501228
268829,0.09398030
268845,0.04947747
268853,0.01122007
268859,0.02621467
268900,0.00521669
268911,0.03901653
268913,0.13049606
268917,0.15654744
268930,0.06667867
268934,0.02442992
268935,0.07023643
268938,0.05760934
268948,0.00938109
268950,0.07605135
268958,0.01464128
268975,0.03132392
268982,0.02322163
268983,0.04876221
268997,0.04142007
269009,0.05907671
269012,0.05929224
269017,0.12576153
269031,0.12893347
269038,0.19703590
269041,0.06758740
269045,0.07412999
269050,0.01737973
269056,0.01661137
269058,0.04066265
269060,0.02528328
269067,0.15071581
269082,0.05371511
269098,0.09749671
269105,0.03171121
269117,0.13307810
269123,0.13478863
269128,0.04358450
269143,0.08006753
269149,0.09088510
269162,0.20666723
269168,0.03435623
269172,0.27422751
269175,0.18318622
269189,0.03491179
269194,0.03277270
269197,0.04597036
269204,0.13183680
269211,0.01366595
269217,0.14346608
269222,0.03710702
269227,0.04426170
269228,0.10167378
269232,0.04343155
269250,0.13892568
269251,0.03585940
269257,0.14571799
269262,0.02322007
269263,0.04940367
269267,0.03098382
269275,0.03351890
269276,0.02184510
269279,0.02293943
269293,0.28476029
269300,0.11236698
269305,0.03761096
269309,0.02823841
269317,0.11174048
269352,0.27166281
269377,0.10176700
269378,0.01325439
269389,0.02842671
269392,0.02800070
269394,0.02700791
269402,0.14115103
269408,0.01730107
269410,0.01321778
269417,0.05284644
269421,0.12074699
269462,0.07302677
269481,0.01141932
269488,0.12045107
269489,0.03474873
269491,0.10166247
269495,0.01748839
269503,0.01085213
269510,0.18032343
269515,0.21481836
269522,0.04376161
269523,0.03498327
269536,0.02497101
269537,0.03581293
269549,0.02280207
269571,0.14260197
269576,0.02576531
269587,0.07243095
269595,0.02462596
269601,0.03796335
269610,0.61327200
269618,0.03076346
269620,0.08339497
269623,0.01383265
269637,0.07119854
269642,0.02566821
269652,0.06342156
269655,0.01094084
269661,0.08554604
269663,0.07860185
269665,0.01270271
269666,0.06054988
269667,0.01394918
269673,0.07194625
269693,0.04740583
269701,0.04974468
269702,0.02621523
269704,0.11400548
269718,0.05621044
269727,0.01321617
269732,0.03566918
269736,0.03972445
269738,0.06825509
269741,0.01803212
269744,0.02830211
269749,0.20102108
269750,0.06164381
269758,0.02428002
269775,0.13404760
269776,0.06895059
269777,0.06402175
269789,0.01371189
269794,0.08268284
269797,0.07094847
269807,0.23873966
269813,0.02493954
269844,0.09322014
269848,0.12262912
269871,0.02146558
269877,0.01828214
269878,0.04174298
269887,0.03816549
269904,0.02706770
269913,0.33392869
269938,0.07377148
269941,0.16271568
269953,0.11616481
269954,0.02332708
269955,0.05601054
269958,0.28380791
269960,0.04579583
269966,0.03828607
269975,0.01686805
269978,0.02707534
269989,0.07283294
269993,0.02057164
269998,0.03322714
270001,0.08904809
270020,0.03294615
270023,0.07184397
270028,0.12165423
270048,0.05977773
270061,0.05618563
270062,0.14262845
270096,0.20255792
270108,0.02601126
270118,0.02452790
270120,0.06078402
270122,0.03159760
270127,0.04504583
270131,0.08195125
270142,0.01084357
270146,0.02042431
270148,0.02224904
270152,0.00495892
270165,0.00842831
270170,0.00890297
270188,0.02209422
270204,0.06839552
270235,0.03151305
270243,0.25450383
270254,0.04600163
270265,0.02238181
270270,0.17937050
270287,0.09631960
270295,0.02933524
270296,0.00686504
270302,0.03007783
270304,0.21762911
270307,0.01735930
270310,0.15005660
270317,0.02044727
270324,0.09848409
270326,0.04012142
270337,0.02448629
270363,0.10656952
270371,0.01619756
270373,0.01858772
270375,0.01277823
270376,0.01843043
270379,0.01005733
270383,0.18009651
270390,0.03022289
270393,0.02326871
270402,0.01062200
270410,0.08079547
270411,0.04706085
270412,0.17190681
270415,0.01721676
270417,0.20344332
270436,0.16252449
270440,0.02160985
270449,0.02564837
270450,0.16549844
270457,0.21128539
270460,0.01114455
270461,0.01496383
270467,0.01987399
270473,0.08375413
270486,0.10165988
270488,0.04715372
270513,0.02497401
270518,0.10266195
270522,0.02492353
270526,0.01439822
270532,0.01788554
270545,0.19476754
270548,0.09511267
270550,0.01150167
270562,0.19091845
270564,0.01859360
270571,0.05467232
270572,0.11875566
270574,0.06353401
270575,0.06612182
